Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
145,Laurent Depoitre,be BEL,FW,Gent,31,1988,22,11,1184,13.2,2,1,3,2,0,0,2,0,0.15,0.08,0.23,0.15,0.23,Matches,2020-2021,Belgium,32,12,37.5,2.43,0.91,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,3,,,,,,,,,,,,,,,,,0,17,4,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,38.7,80,7,11,27,1,0.96,18,18,0,0.00,-0.96
146,Timothy Derijck,be BEL,DF,Kortrijk,33,1987,33,32,2870,31.9,1,1,2,0,1,1,4,1,0.03,0.03,0.06,0.00,0.03,Matches,2020-2021,Belgium,11,6,54.5,0.34,0.19,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,55,,,,,,,,,,,,,,,,,0,32,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,93.8,89,31,1,21,1,1.09,41,55,-14,-0.44,-0.91
147,Rémy Descamps,fr FRA,GK,Charleroi,24,1996,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,20,1.43,56,41,71.4,3,7,4,2,14.3,4,1,0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,90,41.2,90,14,0,,18,1.14,16,20,-4,-0.29,-0.34
148,Olivier Deschacht,be BEL,DF,Zulte Waregem,39,1981,33,33,2965,32.9,2,2,4,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,2020-2021,Belgium,16,4,25.0,0.49,0.12,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,48,,,,,,,,,,,,,,,,,0,26,0,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,96.9,90,30,0,,0,1.39,52,67,-15,-0.46,+0.49
149,Anthony Descotte,be BEL,FW,Charleroi,16,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.5,,0,1,15,2,0.00,1,0,+1,+6.00,+6.12
150,Cyriel Dessers,ng NGA,FW,Genk,25,1994,28,5,782,8.7,4,1,5,2,2,3,1,0,0.46,0.12,0.58,0.23,0.35,Matches,2020-2021,Belgium,25,8,32.0,2.88,0.92,0.08,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,2,,,,,,,,,,,,,,,,,0,21,11,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.6,80,2,23,17,6,1.69,12,14,-2,-0.23,-1.45
151,Dorian Dessoleil,be BEL,DF,Charleroi,27,1992,34,34,3060,34.0,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches,2020-2021,Belgium,21,7,33.3,0.62,0.21,0.10,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,69,,,,,,,,,,,,,,,,,0,31,1,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,90,34,0,,0,1.24,46,49,-3,-0.09,
152,Aldom Deuro,ml MLI,MF,Cercle Brugge,19,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1,,0,1,2,3,1.00,0,1,-1,-45.00,-44.71
153,Gilles Dewaele,be BEL,"DF,MF",Kortrijk,24,1996,30,29,2595,28.8,3,3,6,3,0,0,2,0,0.10,0.10,0.21,0.10,0.21,Matches,2020-2021,Belgium,19,10,52.6,0.66,0.35,0.16,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,20,,,,,,,,,,,,,,,,,0,30,2,90,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,84.8,89,27,1,10,0,1.30,40,45,-5,-0.17,+1.37
154,Abdoulay Diaby,ml MLI,MF,Anderlecht,29,1991,9,2,238,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,2020-2021,Belgium,8,4,50.0,3.03,1.51,0.13,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,0,6,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7.8,65,0,7,15,2,1.78,3,2,+1,+0.38,-0.07
155,Modou Diagne,sn SEN,DF,Charleroi,26,1994,9,7,667,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,4,,,,,,,,,,,,,,,,,0,7,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,21.8,87,6,2,28,14,0.22,6,14,-8,-1.08,-1.27
156,Christophe Diandy,sn SEN,"DF,MF",Charleroi,29,1990,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.1,,0,1,4,1,0.00,0,0,0,0.00,+0.09
157,Krépin Diatta,sn SEN,"FW,MF",Club Brugge,21,1999,19,17,1498,16.6,9,2,11,9,0,0,0,0,0.54,0.12,0.66,0.54,0.66,Matches,2020-2021,Belgium,53,26,49.1,3.18,1.56,0.17,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,15,,,,,,,,,,,,,,,,,0,15,6,62,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,49.0,86,9,2,22,1,2.16,34,11,+23,+1.38,+0.17
158,Thomas Didillon,fr FRA,GK,Cercle Brugge,24,1995,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,44,1.47,112,72,63.4,11,2,17,5,16.7,3,1,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,90,88.2,90,30,0,,0,1.17,38,43,-5,-0.17,+1.33
159,Landry Dimata,be BEL,FW,Anderlecht,22,1997,14,4,373,4.1,2,1,3,1,1,1,2,0,0.48,0.24,0.72,0.24,0.48,Matches,2020-2021,Belgium,12,4,33.3,2.90,0.97,0.08,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,0,9,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,12.2,67,0,10,11,4,1.50,8,4,+4,+0.97,+0.60
160,Nabil Dirar,ma MAR,"DF,MF",Club Brugge,34,1986,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,0,0.0,3.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.9,,0,2,14,1,3.00,1,0,+1,+3.33,+2.06
161,Jeremy Doku,be BEL,"MF,FW",Anderlecht,18,2002,7,7,605,6.7,2,3,5,2,0,0,1,0,0.30,0.45,0.74,0.30,0.74,Matches,2020-2021,Belgium,15,6,40.0,2.23,0.89,0.13,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,0,8,0,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,19.8,86,4,0,,0,1.86,15,7,+8,+1.19,+0.93
162,Joren Dom,be BEL,"MF,DF",Beerschot,30,1989,27,25,2205,24.5,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,Matches,2020-2021,Belgium,7,2,28.6,0.29,0.08,0.29,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,25,,,,,,,,,,,,,,,,,0,10,0,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,72.1,86,21,2,29,0,1.56,47,47,0,0.00,+0.63
163,Jean-Luc Dompé,fr FRA,"MF,FW",Zulte Waregem,24,1995,27,14,1502,16.7,6,6,12,6,0,0,3,1,0.36,0.36,0.72,0.36,0.72,Matches,2020-2021,Belgium,32,12,37.5,1.92,0.72,0.19,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,6,,,,,,,,,,,,,,,,,0,18,5,154,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,49.1,83,5,13,27,3,1.15,29,37,-8,-0.48,-0.02
164,Niklas Dorsch,de GER,MF,Gent,22,1998,29,23,2075,23.1,3,1,4,2,1,2,6,0,0.13,0.04,0.17,0.09,0.13,Matches,2020-2021,Belgium,17,9,52.9,0.74,0.39,0.12,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,33,,,,,,,,,,,,,,,,,0,46,0,31,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,67.8,84,14,6,23,2,1.52,35,31,+4,+0.17,-1.29
165,Bas Dost,nl NED,FW,Club Brugge,31,1989,13,13,991,11.0,8,2,10,8,0,0,0,0,0.73,0.18,0.91,0.73,0.91,Matches,2020-2021,Belgium,29,16,55.2,2.63,1.45,0.28,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,0,,,,,,,,,,,,,,,,,0,7,5,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,32.4,76,2,0,,0,2.05,27,12,+15,+1.36,+0.10
166,Ferdy Druijf,nl NED,FW,Mechelen,22,1998,14,5,528,5.9,3,0,3,2,1,1,2,0,0.51,0.00,0.51,0.34,0.34,Matches,2020-2021,Belgium,21,7,33.3,3.58,1.19,0.10,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,0,10,0,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,17.3,75,2,9,17,0,1.80,12,11,+1,+0.17,+0.06
167,Frédéric Duplus,fr FRA,DF,OH Leuven,30,1990,6,6,513,5.7,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,2020-2021,Belgium,7,4,57.1,1.23,0.70,0.14,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,13,,,,,,,,,,,,,,,,,0,11,1,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,16.8,86,5,0,,1,1.50,10,10,0,0.00,+0.18
168,Chris Durkin,us USA,MF,Sint-Truiden,20,2000,28,20,1985,22.1,1,1,2,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,Matches,2020-2021,Belgium,7,3,42.9,0.32,0.14,0.14,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,41,,,,,,,,,,,,,,,,,0,30,0,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,64.9,87,16,8,30,1,1.07,24,32,-8,-0.36,-0.11
169,Noë Dussenne,be BEL,DF,Standard Liège,28,1992,20,18,1592,17.7,3,0,3,3,0,0,5,1,0.17,0.00,0.17,0.17,0.17,Matches,2020-2021,Belgium,17,6,35.3,0.96,0.34,0.18,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,39,,,,,,,,,,,,,,,,,1,33,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,52.0,87,15,2,14,10,1.26,30,25,+5,+0.28,+0.53
170,Pierre Dwomoh,be BEL,MF,Genk,16,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.3,,0,2,5,10,3.00,0,1,-1,-9.00,-9.89
171,Joe Efford,us USA,"FW,MF",Waasland-Bev,23,1996,26,12,1175,13.1,2,4,6,2,0,0,1,0,0.15,0.31,0.46,0.15,0.46,Matches,2020-2021,Belgium,7,1,14.3,0.54,0.08,0.29,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,3,,,,,,,,,,,,,,,,,0,8,3,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,38.4,77,6,14,18,1,0.81,21,29,-8,-0.61,+0.25
172,Blessing Eleke,ng NGA,FW,Beerschot,24,1996,20,5,640,7.1,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,2020-2021,Belgium,12,3,25.0,1.69,0.42,0.08,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0,,,,,,,,,,,,,,,,,0,16,4,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,20.9,82,3,15,15,3,1.05,10,17,-7,-0.98,-1.02
173,Gustav Engvall,se SWE,"FW,MF",Mechelen,24,1996,11,7,607,6.7,0,3,3,0,0,0,2,0,0.00,0.44,0.44,0.00,0.44,Matches,2020-2021,Belgium,11,2,18.2,1.63,0.30,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,0,11,4,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,19.8,70,0,4,30,2,1.46,10,12,-2,-0.30,-0.52
174,Collins Fai,cm CMR,"DF,MF",Standard Liège,27,1992,17,15,1322,14.7,0,4,4,0,0,0,5,0,0.00,0.27,0.27,0.00,0.27,Matches,2020-2021,Belgium,8,3,37.5,0.54,0.20,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,30,,,,,,,,,,,,,,,,,0,19,0,71,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,43.2,87,14,2,9,4,1.74,20,15,+5,+0.34,+0.55
175,Mamadou Fall,sn SEN,"MF,FW",Charleroi,28,1991,29,28,2276,25.3,9,0,9,9,0,0,3,1,0.36,0.00,0.36,0.36,0.36,Matches,2020-2021,Belgium,33,18,54.5,1.30,0.71,0.27,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,23,,,,,,,,,,,,,,,,,0,28,16,45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,74.4,81,14,1,20,1,1.21,36,37,-1,-0.04,+0.19
176,Imad Faraj,ma MAR,"MF,FW",Excel Mouscron,21,1999,27,11,1140,12.7,1,3,4,1,0,0,0,0,0.08,0.24,0.32,0.08,0.32,Matches,2020-2021,Belgium,20,6,30.0,1.58,0.47,0.05,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,13,,,,,,,,,,,,,,,,,0,12,1,31,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,37.3,78,4,16,18,4,0.96,17,23,-6,-0.47,+0.28
177,Jordan Faucher,fr FRA,FW,Waasland-Bev,28,1991,16,5,583,6.5,2,0,2,2,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,2020-2021,Belgium,11,6,54.5,1.70,0.93,0.18,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,9,4,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19.1,77,2,11,18,4,0.56,10,13,-3,-0.46,+0.37
178,Oleksandr Filippov,ua UKR,"FW,MF",Sint-Truiden,27,1992,15,7,665,7.4,1,4,5,1,0,0,0,0,0.14,0.54,0.68,0.14,0.68,Matches,2020-2021,Belgium,13,2,15.4,1.76,0.27,0.08,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,0,7,5,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,21.7,81,2,8,12,2,1.40,12,13,-1,-0.14,+0.24
179,Núrio Fortuna,ao ANG,"DF,MF",Gent,25,1995,25,24,2095,23.3,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,2020-2021,Belgium,18,6,33.3,0.77,0.26,0.06,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,39,,,,,,,,,,,,,,,,,0,46,0,44,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,68.5,87,20,1,10,3,1.62,28,24,+4,+0.17,-1.32
180,Daam Foulon,be BEL,"DF,MF",Waasland-Bev,21,1999,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.6,,0,1,18,1,0.00,0,0,0,0.00,+0.77
181,Frédéric Frans,be BEL,DF,Beerschot,31,1989,31,31,2691,29.9,2,1,3,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matches,2020-2021,Belgium,13,4,30.8,0.43,0.13,0.15,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,47,,,,,,,,,,,,,,,,,0,31,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87.9,87,27,0,,2,1.52,51,53,-2,-0.07,+0.91
182,Michael Frey,ch SUI,FW,Waasland-Bev,26,1994,27,27,2405,26.7,12,3,15,9,3,3,4,0,0.45,0.11,0.56,0.34,0.45,Matches,2020-2021,Belgium,61,32,52.5,2.28,1.20,0.15,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,11,,,,,,,,,,,,,,,,,0,40,20,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,78.6,89,21,0,,0,1.04,32,48,-16,-0.60,+0.78
183,Ari Freyr Skúlason,is ISL,"MF,DF",Oostende,33,1987,20,15,1229,13.7,0,4,4,0,0,1,3,0,0.00,0.29,0.29,0.00,0.29,Matches,2020-2021,Belgium,10,1,10.0,0.73,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,9,,,,,,,,,,,,,,,,,0,20,1,53,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,40.2,79,7,5,8,3,1.55,20,18,+2,+0.15,-0.10
184,Brent Gabriël,be BEL,GK,Waasland-Bev,21,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,4,2.00,6,2,33.3,0,0,2,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,5.9,90,2,0,,17,0.00,1,4,-3,-1.50,-0.78
185,Alexis Gamboa,cr CRC,DF,Waasland-Bev,21,1999,8,7,664,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,0,0.0,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,16,,,,,,,,,,,,,,,,,0,8,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,21.7,88,6,1,45,2,1.63,11,8,+3,+0.41,+1.50
186,Zinho Gano,gw GNB,FW,Kortrijk,26,1993,11,9,807,9.0,6,1,7,6,0,0,0,0,0.67,0.11,0.78,0.67,0.78,Matches,2020-2021,Belgium,23,12,52.2,2.57,1.34,0.26,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,15,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,26.4,80,3,2,45,0,0.91,14,17,-3,-0.33,+0.06
187,Pol García,es ESP,DF,Sint-Truiden,25,1995,16,15,1360,15.1,1,3,4,1,0,0,4,0,0.07,0.20,0.26,0.07,0.26,Matches,2020-2021,Belgium,8,4,50.0,0.53,0.26,0.13,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,18,,,,,,,,,,,,,,,,,0,12,0,41,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,44.4,86,13,1,63,6,1.50,23,21,+2,+0.13,+0.82
188,Nicolas Gavory,fr FRA,"DF,MF",Standard Liège,25,1995,31,30,2627,29.2,1,6,7,0,1,1,4,1,0.03,0.21,0.24,0.00,0.21,Matches,2020-2021,Belgium,17,4,23.5,0.58,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,32,,,,,,,,,,,,,,,,,1,27,0,175,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85.8,87,24,1,29,0,1.32,46,33,+13,+0.45,+2.94
189,Jérémy Gélin,fr FRA,DF,Antwerp,23,1997,11,10,817,9.1,0,1,1,0,0,0,1,1,0.00,0.11,0.11,0.00,0.11,Matches,2020-2021,Belgium,3,1,33.3,0.33,0.11,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,24,,,,,,,,,,,,,,,,,0,8,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,26.7,81,8,1,10,2,1.83,16,10,+6,+0.66,+0.74
190,Pieter Gerkens,be BEL,"MF,FW",Antwerp,24,1995,31,27,2402,26.7,3,4,7,3,0,0,3,0,0.11,0.15,0.26,0.11,0.26,Matches,2020-2021,Belgium,33,14,42.4,1.24,0.52,0.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,18,,,,,,,,,,,,,,,,,0,24,0,44,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,78.5,86,18,4,22,1,1.65,43,34,+9,+0.34,+1.02
191,Ali Gholizadeh,ir IRN,MF,Charleroi,24,1996,34,32,2776,30.8,8,6,14,8,0,0,4,0,0.26,0.19,0.45,0.26,0.45,Matches,2020-2021,Belgium,63,28,44.4,2.04,0.91,0.13,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,12,,,,,,,,,,,,,,,,,0,21,4,86,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,90.7,83,14,2,56,0,1.24,42,42,0,0.00,+0.95
192,Guillaume Gillet,be BEL,MF,Charleroi,36,1984,32,29,2502,27.8,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,2020-2021,Belgium,16,2,12.5,0.58,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,41,,,,,,,,,,,,,,,,,0,39,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,81.8,86,19,3,4,1,1.22,33,40,-7,-0.25,-0.90
193,Anderson Gniangbo,ci CIV,"FW,MF",Gent,20,1999,18,11,861,9.6,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,2020-2021,Belgium,38,14,36.8,3.97,1.46,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,0,6,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,28.1,65,0,7,21,5,1.17,13,12,+1,+0.10,-0.67
