Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
540,Alex Pearce,ie IRL,DF,Derby County,28,1988,7,5,500,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2017-2018,England2,2,1,50.0,0.36,0.18,0.50,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,7,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,12.1,,3,2,,33,1.43,9,9,0,0.00,-0.54
541,Tom Pearce,eng ENG,DF,Leeds United,19,1998,5,5,428,4.8,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,2017-2018,England2,3,2,66.7,0.63,0.42,0.33,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,,,,,,,,,,,,,,,,,0,2,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,10.3,,3,0,,7,1.20,5,5,0,0.00,+0.12
542,Ben Pearson,eng ENG,MF,Preston,22,1995,35,35,3032,33.7,0,2,2,0,0,0,15,2,0.00,0.06,0.06,0.00,0.06,Matches,2017-2018,England2,15,3,20.0,0.45,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,66,,,,,,,,,,,,,,,,,1,48,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,73.2,,29,0,,0,1.63,41,34,+7,+0.21,-0.12
543,Matty Pearson,eng ENG,DF,Barnsley,23,1993,17,14,1314,14.6,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches,2017-2018,England2,9,2,22.2,0.62,0.14,0.11,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,29,,,,,,,,,,,,,,,,,0,15,0,13,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,31.7,,13,3,,13,0.94,15,25,-10,-0.68,-0.24
544,Lee Peltier,eng ENG,"DF,MF",Cardiff City,30,1986,30,27,2419,26.9,0,1,1,0,0,0,11,0,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018,England2,2,1,50.0,0.07,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,41,,,,,,,,,,,,,,,,,0,36,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,58.4,,23,3,,7,1.70,34,23,+11,+0.41,-0.58
545,Joey Pelupessy,nl NED,MF,Sheffield Weds,24,1993,17,17,1528,17.0,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,2017-2018,England2,15,4,26.7,0.88,0.24,0.07,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,23,,,,,,,,,,,,,,,,,0,19,0,15,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,36.9,,15,0,,2,1.47,27,23,+4,+0.24,+0.41
546,Matthew Pennington,eng ENG,DF,Leeds United,22,1994,24,15,1529,17.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,6,1,16.7,0.35,0.06,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,33,,,,,,,,,,,,,,,,,0,13,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,36.9,,12,9,,9,1.33,26,35,-9,-0.53,-0.67
547,James Perch,eng ENG,DF,QPR,31,1985,7,6,510,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,0,0.0,0.18,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,17,,,,,,,,,,,,,,,,,0,6,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,12.3,,5,1,,7,1.86,7,7,0,0.00,+0.30
548,Kalvin Phillips,eng ENG,MF,Leeds United,21,1995,41,36,3198,35.5,7,3,10,7,0,0,13,0,0.20,0.08,0.28,0.20,0.28,Matches,2017-2018,England2,43,13,30.2,1.21,0.37,0.16,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,59,,,,,,,,,,,,,,,,,0,74,1,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,77.2,,29,5,,2,1.34,48,48,0,0.00,+0.48
549,Lucas Piazon,br BRA,"FW,MF",Fulham,23,1994,22,14,1166,13.0,5,4,9,5,0,0,1,0,0.39,0.31,0.69,0.39,0.69,Matches,2017-2018,England2,20,7,35.0,1.54,0.54,0.25,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,5,,,,,,,,,,,,,,,,,0,9,1,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,28.2,,2,8,,3,2.13,27,9,+18,+1.39,+0.94
550,Anthony Pilkington,ie IRL,FW,Cardiff City,29,1988,8,1,157,1.7,3,1,4,3,0,0,1,0,1.72,0.57,2.29,1.72,2.29,Matches,2017-2018,England2,7,3,42.9,4.01,1.72,0.43,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,5,3,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3.8,,0,7,,21,1.63,4,2,+2,+1.15,+0.51
551,Daniel Pinillos,es ESP,DF,Barnsley,24,1992,8,7,664,7.4,1,1,2,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches,2017-2018,England2,3,1,33.3,0.41,0.14,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,13,,,,,,,,,,,,,,,,,0,6,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,16.0,,6,1,,0,0.25,4,16,-12,-1.63,-1.32
552,Ethan Pinnock,jm JAM,DF,Barnsley,24,1993,12,9,941,10.5,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,2017-2018,England2,4,2,50.0,0.38,0.19,0.50,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,25,,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,22.7,,9,3,,13,0.92,9,14,-5,-0.48,+0.06
553,Ivo Pinto,pt POR,DF,Norwich City,27,1990,35,31,2920,32.4,2,1,3,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,Matches,2017-2018,England2,7,3,42.9,0.22,0.09,0.29,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,32,,,,,,,,,,,,,,,,,0,25,7,61,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,70.5,,30,4,,7,1.29,34,46,-12,-0.37,-0.44
554,Eros Pisano,it ITA,DF,Bristol City,30,1987,16,13,1174,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,4,2,50.0,0.31,0.15,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,19,,,,,,,,,,,,,,,,,0,24,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,28.4,,10,3,,2,1.38,20,18,+2,+0.15,-0.06
555,Adrian Popa,ro ROU,MF,Reading,29,1988,6,3,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,6,1,16.7,1.91,0.32,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,3,2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,6.8,,2,3,,7,1.33,3,4,-1,-0.32,+0.17
556,Brad Potts,eng ENG,MF,Barnsley,23,1994,37,35,3010,33.4,3,2,5,3,0,0,4,0,0.09,0.06,0.15,0.09,0.15,Matches,2017-2018,England2,61,20,32.8,1.82,0.60,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,18,,,,,,,,,,,,,,,,,0,29,3,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,72.7,,25,2,,4,1.00,39,49,-10,-0.30,+0.82
557,Darren Pratley,eng ENG,MF,Bolton,32,1985,32,31,2602,28.9,2,3,5,2,0,0,8,0,0.07,0.10,0.17,0.07,0.17,Matches,2017-2018,England2,19,6,31.6,0.66,0.21,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,38,,,,,,,,,,,,,,,,,0,73,2,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,62.9,,22,1,,3,1.09,28,43,-15,-0.52,+0.65
558,Jack Price,eng ENG,MF,Wolves,24,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1.5,,0,5,,12,2.60,0,0,0,0.00,-0.95
559,Alex Pritchard,eng ENG,MF,Norwich City,24,1993,8,5,473,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,2017-2018,England2,26,4,15.4,4.95,0.76,0.04,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,0,6,4,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,11.4,,2,3,,0,1.38,7,5,+2,+0.38,+0.70
560,Daniel Pudil,cz CZE,DF,Sheffield Weds,31,1985,27,24,2138,23.8,0,1,1,0,0,0,9,2,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018,England2,12,1,8.3,0.51,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,36,,,,,,,,,,,,,,,,,1,36,2,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,51.6,,20,3,,9,1.26,30,29,+1,+0.04,+0.13
561,Juan Rafael Fuentes,es ESP,DF,Nott'ham Forest,27,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.1,,0,0,,1,3.00,2,0,+2,+4.00,+4.35
562,Sean Raggett,eng ENG,DF,Norwich City,24,1993,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.3,,0,2,,8,1.50,1,1,0,0.00,+0.24
563,Joe Ralls,eng ENG,MF,Cardiff City,23,1993,37,37,3330,37.0,7,4,11,3,4,5,8,0,0.19,0.11,0.30,0.08,0.19,Matches,2017-2018,England2,56,19,33.9,1.51,0.51,0.05,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,55,,,,,,,,,,,,,,,,,0,54,1,174,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,80.4,,36,0,,0,1.92,52,30,+22,+0.59,-0.29
564,Darren Randolph,ie IRL,GK,Middlesbrough,30,1987,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,45,0.98,167,122,76.6,22,10,14,16,34.8,6,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,46,0,,0,1.60,67,45,+22,+0.48,
565,Adam Reach,eng ENG,"MF,DF",Sheffield Weds,24,1993,46,45,4063,45.1,4,11,15,4,0,0,7,0,0.09,0.24,0.33,0.09,0.33,Matches,2017-2018,England2,82,18,22.0,1.82,0.40,0.05,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,67,,,,,,,,,,,,,,,,,0,41,4,168,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,98.1,,44,1,,0,1.24,57,57,0,0.00,+1.17
566,Tim Ream,us USA,DF,Fulham,29,1987,44,44,3960,44.0,1,0,1,1,0,0,2,0,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018,England2,3,2,66.7,0.07,0.05,0.33,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,49,,,,,,,,,,,,,,,,,0,23,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,95.7,,44,0,,0,1.94,77,43,+34,+0.77,+1.27
567,Harrison Reed,eng ENG,"MF,DF",Norwich City,22,1995,39,36,2998,33.3,1,3,4,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,Matches,2017-2018,England2,18,2,11.1,0.54,0.06,0.06,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,41,,,,,,,,,,,,,,,,,0,44,1,36,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,72.4,,23,3,,6,1.15,31,51,-20,-0.60,-1.31
568,Bobby Reid,jm JAM,"FW,MF",Bristol City,24,1993,46,46,4032,44.8,19,7,26,16,3,3,9,0,0.42,0.16,0.58,0.36,0.51,Matches,2017-2018,England2,88,39,44.3,1.96,0.87,0.18,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,28,,,,,,,,,,,,,,,,,0,38,18,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,97.4,,35,0,,0,1.46,65,54,+11,+0.25,+1.91
569,Jordan Rhodes,sct SCO,FW,Sheffield Weds,27,1990,31,17,1594,17.7,5,2,7,4,1,1,1,0,0.28,0.11,0.40,0.23,0.34,Matches,2017-2018,England2,42,15,35.7,2.37,0.85,0.10,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2,,,,,,,,,,,,,,,,,0,26,15,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,38.5,,5,14,,12,1.23,20,18,+2,+0.11,+0.22
570,Jazz Richards,wls WAL,"DF,MF",Cardiff City,26,1991,6,5,478,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,4,0,0.0,0.75,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,0,8,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,11.5,,5,1,,7,2.67,11,2,+9,+1.69,+1.18
571,Omar Richards,eng ENG,DF,Reading,19,1998,13,9,767,8.5,2,0,2,2,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches,2017-2018,England2,3,2,66.7,0.35,0.23,0.67,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,14,,,,,,,,,,,,,,,,,0,9,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,18.5,,3,4,,8,0.77,11,10,+1,+0.12,+0.73
572,Connor Ripley,eng ENG,GK,Burton Albion,24,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,3.00,13,7,53.8,0,0,2,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,4.3,,2,0,,21,0.00,3,6,-3,-1.50,-0.59
573,Connor Roberts,wls WAL,DF,Middlesbrough,21,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.2,,1,0,,4,0.00,1,2,-1,-1.00,-1.51
574,Marc Roberts,eng ENG,DF,Birmingham City,27,1990,30,26,2425,26.9,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018,England2,12,3,25.0,0.45,0.11,0.08,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,23,,,,,,,,,,,,,,,,,0,26,2,15,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,58.6,,26,4,,13,1.13,21,37,-16,-0.59,+0.14
575,Antonee Robinson,us USA,"DF,MF",Bolton,19,1997,30,26,2422,26.9,0,4,4,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,2017-2018,England2,8,3,37.5,0.30,0.11,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,51,,,,,,,,,,,,,,,,,0,26,0,109,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,58.5,,24,4,,15,0.97,24,49,-25,-0.93,-0.41
576,Callum Robinson,ie IRL,"MF,FW",Preston,22,1995,41,30,2563,28.5,8,7,15,8,0,0,1,0,0.28,0.25,0.53,0.28,0.53,Matches,2017-2018,England2,94,30,31.9,3.30,1.05,0.09,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,24,,,,,,,,,,,,,,,,,0,14,16,128,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,61.9,,14,11,,4,1.68,38,32,+6,+0.21,-0.07
577,Jack Robinson,eng ENG,DF,QPR,23,1993,31,29,2645,29.4,2,1,3,2,0,0,3,0,0.07,0.03,0.10,0.07,0.10,Matches,2017-2018,England2,13,4,30.8,0.44,0.14,0.15,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,47,,,,,,,,,,,,,,,,,0,22,0,6,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,63.9,,28,2,,4,1.29,35,49,-14,-0.48,-0.60
578,Paul Robinson,eng ENG,DF,Birmingham City,38,1978,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1.1,,0,2,,2,3.00,1,0,+1,+1.96,+2.64
579,Ethan Robson,eng ENG,MF,Sunderland,20,1996,9,6,481,5.3,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,2017-2018,England2,7,1,14.3,1.31,0.19,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,6,,,,,,,,,,,,,,,,,0,15,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,11.6,,3,3,,9,0.78,7,9,-2,-0.37,+0.27
580,Jack Rodwell,eng ENG,MF,Sunderland,26,1991,2,1,105,1.2,1,0,1,1,0,0,1,0,0.86,0.00,0.86,0.86,0.86,Matches,2017-2018,England2,1,1,100.0,0.86,0.86,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2.5,,1,1,,4,0.50,1,3,-2,-1.71,-1.13
581,Mahlon Romeo,ag ATG,DF,Millwall,21,1995,27,22,2005,22.3,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches,2017-2018,England2,4,2,50.0,0.18,0.09,0.25,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,24,,,,,,,,,,,,,,,,,0,15,0,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,48.4,,20,5,,12,1.85,33,19,+14,+0.63,+0.75
582,Connor Ronan,ie IRL,MF,Wolves,19,1998,3,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,0,0.0,2.81,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.8,,0,3,,4,2.00,0,0,0,0.00,-0.94
583,Kemar Roofe,jm JAM,"FW,MF",Leeds United,24,1993,36,27,2418,26.9,11,3,14,11,0,0,2,0,0.41,0.11,0.52,0.41,0.52,Matches,2017-2018,England2,52,20,38.5,1.94,0.74,0.21,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,19,,,,,,,,,,,,,,,,,0,37,12,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,58.4,,10,9,,3,1.31,38,33,+5,+0.19,+0.71
584,Marten de Roon,nl NED,MF,Middlesbrough,26,1991,1,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1.5,,0,0,,0,0.00,0,1,-1,-1.41,-1.91
585,Danny Rowe,eng ENG,MF,Ipswich Town,25,1992,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,0,0.0,5.29,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.4,,0,2,,3,3.00,1,1,0,0.00,+0.07
586,Declan Rudd,eng ENG,GK,Preston,26,1991,16,16,1440,16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,17,1.06,55,38,70.9,8,4,4,3,18.8,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,34.8,,16,0,,15,1.75,23,17,+6,+0.37,+0.21
587,John Ruddy,eng ENG,GK,Wolves,30,1986,45,45,4050,45.0,0,1,1,0,0,0,1,0,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,36,0.80,136,100,75.7,30,9,6,24,53.3,3,1,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,90,97.8,,45,0,,0,2.20,82,36,+46,+1.02,+4.02
588,Robbin Ruiter,nl NED,GK,Sunderland,30,1987,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,32,1.60,88,56,64.8,4,5,11,5,25.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,43.5,,20,0,,10,0.85,17,32,-15,-0.75,-0.25
589,Johnny Russell,sct SCO,"MF,FW",Derby County,27,1990,23,13,1297,14.4,4,2,6,4,0,0,3,0,0.28,0.14,0.42,0.28,0.42,Matches,2017-2018,England2,34,14,41.2,2.36,0.97,0.12,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,15,,,,,,,,,,,,,,,,,0,11,3,15,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,31.3,,8,10,,1,1.83,19,13,+6,+0.42,-0.09
