Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
377,Julian Schauerte,de GER,"DF,MF",Eupen,30,1988,4,4,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,13.3,90,4,0,,7,0.00,5,16,-11,-2.75,-2.06
378,Alexander Scholz,dk DEN,DF,Club Brugge,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.5,90,1,0,,1,3.00,1,0,+1,+1.00,0.00
379,Nils Schouterden,be BEL,FW,Eupen,29,1988,8,1,209,2.3,1,0,1,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7.7,97,1,7,16,5,0.88,3,5,-2,-0.86,+0.11
380,Siebe Schrijvers,be BEL,FW,Club Brugge,22,1996,32,25,2200,24.4,12,4,16,12,0,0,1,0,0.49,0.16,0.65,0.49,0.65,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,61.1,82,13,7,20,8,1.91,56,25,+31,+1.27,+0.69
381,Jur Schryvers,be BEL,"DF,MF",Waasland-Bev,21,1997,24,19,1715,19.1,1,3,4,1,0,0,2,0,0.05,0.16,0.21,0.05,0.21,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,63.5,84,14,5,23,5,0.88,25,34,-9,-0.47,+0.53
382,Abdoulaye Seck,sn SEN,DF,Antwerp,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.5,90,1,0,,1,0.00,2,3,-1,-1.00,-1.05
383,Ibrahima Seck,sn SEN,MF,Genk,28,1989,11,2,218,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,6.1,76,1,9,7,8,2.82,6,2,+4,+1.65,+0.61
384,Ibrahima Seck,sn SEN,MF,Zulte Waregem,28,1989,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,6.1,76,1,9,7,8,2.82,6,2,+4,+1.65,+0.61
385,Rubin Seigers,be BEL,DF,Genk,20,1998,4,2,175,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4.9,87,1,2,1,13,2.50,2,0,+2,+1.03,-0.05
386,Takahiro Sekine,jp JPN,MF,Sint-Truiden,23,1995,3,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4.4,85,0,2,17,11,1.00,2,3,-1,-0.76,-1.29
387,David Simão,pt POR,MF,Antwerp,28,1990,12,3,308,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8.6,70,0,9,11,4,1.25,2,5,-3,-0.88,-0.99
388,Eric Smith,se SWE,MF,Gent,21,1997,2,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2.7,67,0,1,30,10,3.00,2,2,0,0.00,-0.08
389,Mikael Soisalo,fi FIN,FW,Zulte Waregem,20,1998,20,0,296,3.3,1,1,2,1,0,0,0,0,0.30,0.30,0.61,0.30,0.61,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11.0,,0,20,14,5,1.35,9,9,0,0.00,+0.41
390,Ibrahima Sory Sankhon,gn GUI,"DF,MF",Sint-Truiden,22,1996,12,9,822,9.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,30.4,85,7,3,19,9,1.67,15,13,+2,+0.22,-0.36
391,Arnaud Souquet,fr FRA,DF,Gent,26,1992,31,30,2659,29.5,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,73.9,87,26,1,50,1,1.39,40,39,+1,+0.03,-0.16
392,Sebastjan Spahiu,al ALB,MF,Excel Mouscron,18,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1.0,,0,2,12,2,0.00,0,1,-1,-3.46,-3.39
393,Kenny Steppe,be BEL,GK,Sint-Truiden,29,1988,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,36,1.20,,,,12,11,7,5,16.7,4,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,90,30,0,,0,1.57,47,36,+11,+0.37,
394,Jovan Stojanović,rs SRB,"MF,FW",Kortrijk,26,1992,25,17,1375,15.3,9,2,11,8,1,2,4,0,0.59,0.13,0.72,0.52,0.65,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,50.9,75,4,8,12,4,1.48,23,20,+3,+0.20,-0.69
395,Bob Straetman,be BEL,FW,Lokeren,20,1997,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.6,,0,1,15,3,0.00,0,2,-2,-11.25,-10.48
396,Din Sula,al ALB,FW,Waasland-Bev,20,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.7,,0,1,18,1,0.00,1,3,-2,-9.47,-8.87
397,Idrissa Sylla,gn GUI,FW,Zulte Waregem,27,1990,9,6,533,5.9,2,1,3,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,19.7,84,3,3,9,0,1.44,9,7,+2,+0.34,+0.88
398,Mamadou Sylla,sn SEN,FW,Sint-Truiden,24,1994,5,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.5,,0,5,7,2,2.20,2,0,+2,+4.50,+4.09
399,Mamadou Sylla,sn SEN,"MF,FW",Zulte Waregem,24,1994,14,7,755,8.4,1,2,3,1,0,0,1,1,0.12,0.24,0.36,0.12,0.36,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.5,,0,5,7,2,2.20,2,0,+2,+4.50,+4.09
400,Laurens Symons,be BEL,FW,Lokeren,16,2001,3,0,36,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.3,,0,3,11,3,0.00,0,1,-1,-2.50,-1.69
401,Alexander Sørloth,no NOR,"MF,FW",Gent,22,1995,19,18,1561,17.3,4,1,5,4,0,0,1,0,0.23,0.06,0.29,0.23,0.29,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,43.4,85,16,1,31,0,1.53,23,22,+1,+0.06,-0.03
402,Jérémy Taravel,fr FRA,DF,Cercle Brugge,31,1987,19,19,1676,18.6,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,62.1,88,17,0,,0,1.16,24,34,-10,-0.54,+1.92
403,Florian Tardieu,fr FRA,MF,Zulte Waregem,26,1992,22,16,1382,15.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,51.2,80,11,6,16,2,1.09,23,32,-9,-0.59,-0.45
404,Jorge Teixeira,pt POR,DF,Sint-Truiden,31,1986,25,24,2137,23.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,79.1,89,23,1,0,1,1.72,37,27,+10,+0.42,-0.22
405,Mehdi Terki,dz ALG,"MF,FW",Lokeren,26,1991,21,10,937,10.4,3,1,4,3,0,0,2,0,0.29,0.10,0.38,0.29,0.38,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,34.7,80,4,11,12,5,0.76,11,15,-4,-0.38,+0.69
406,Jean Thierry Lazare,ci CIV,MF,Eupen,20,1998,20,15,1287,14.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,47.7,75,4,5,33,1,1.25,19,21,-2,-0.14,+1.58
407,Yannick Thoelen,be BEL,GK,Gent,28,1990,6,5,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,8,1.45,,,,4,0,1,1,20.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,83,13.8,90,5,1,45,30,2.00,13,8,+5,+0.91,+0.97
408,Oscar Threlkeld,eng ENG,DF,Waasland-Bev,23,1994,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,6.7,90,2,0,,3,0.50,1,4,-3,-1.50,-0.89
409,Mario Tičinović,hr CRO,DF,Lokeren,26,1991,5,2,230,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8.5,83,1,3,22,3,0.20,2,8,-6,-2.35,-1.66
410,Mickaël Tirpan,be BEL,"DF,MF",Lokeren,24,1993,24,23,2106,23.4,1,2,3,1,0,0,7,0,0.04,0.09,0.13,0.04,0.13,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,78.0,90,22,1,40,1,0.71,22,37,-15,-0.64,+0.87
411,Žarko Tomašević,me MNE,DF,Oostende,28,1990,19,19,1656,18.4,1,2,3,1,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,61.3,87,18,0,,4,1.37,23,29,-6,-0.33,+1.40
412,Ivan Tomečak,hr CRO,MF,Club Brugge,28,1989,3,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4.4,68,1,1,21,1,3.00,5,2,+3,+1.72,+0.75
413,Takehiro Tomiyasu,jp JPN,DF,Sint-Truiden,19,1998,27,27,2430,27.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90.0,90,27,0,,0,1.52,39,31,+8,+0.30,-1.70
414,Guévin Tormin,fr FRA,"FW,MF",Cercle Brugge,20,1997,19,14,1234,13.7,2,4,6,2,0,0,7,0,0.15,0.29,0.44,0.15,0.44,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,45.7,81,6,5,20,6,0.89,15,27,-12,-0.88,+0.72
415,Yuta Toyokawa,jp JPN,FW,Eupen,23,1994,28,24,2074,23.0,7,1,8,7,0,0,3,0,0.30,0.04,0.35,0.30,0.35,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,76.8,80,7,4,37,0,1.14,28,40,-12,-0.52,+1.92
416,Adama Traoré,ml MLI,MF,Cercle Brugge,23,1995,5,4,319,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,11.8,75,1,1,18,0,0.20,4,9,-5,-1.41,-0.16
417,Adrien Trebel,fr FRA,MF,Anderlecht,27,1991,25,23,1956,21.7,3,4,7,3,0,0,3,0,0.14,0.18,0.32,0.14,0.32,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,54.3,83,16,2,25,0,1.40,34,27,+7,+0.32,+0.49
418,Leandro Trossard,be BEL,"MF,FW",Genk,23,1994,34,32,2781,30.9,14,7,21,13,1,3,0,0,0.45,0.23,0.68,0.42,0.65,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,77.3,85,22,2,26,0,2.03,62,31,+31,+1.00,-0.32
419,Naomichi Ueda,jp JPN,DF,Cercle Brugge,23,1994,21,17,1496,16.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,55.4,82,13,4,25,5,1.05,17,35,-18,-1.08,+0.41
420,Jere Uronen,fi FIN,DF,Genk,24,1994,30,29,2572,28.6,1,4,5,1,0,0,1,0,0.03,0.14,0.17,0.03,0.17,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,71.4,88,26,1,16,1,2.13,65,31,+34,+1.19,+0.40
421,Hendrik Van Crombrugge,be BEL,GK,Eupen,25,1993,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,57,1.90,,,,10,2,18,6,20.0,5,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,90,30,0,,0,1.07,34,57,-23,-0.77,
422,Jelle Van Damme,be BEL,DF,Antwerp,34,1983,33,31,2796,31.1,1,0,1,1,0,0,12,0,0.03,0.00,0.03,0.03,0.03,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,77.7,90,30,2,8,2,1.70,40,38,+2,+0.06,+0.18
423,Joachim Van Damme,be BEL,MF,Waasland-Bev,27,1991,5,4,343,3.8,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,12.7,83,3,1,12,0,0.60,4,8,-4,-1.05,-0.44
424,Miguel Van Damme,be BEL,GK,Cercle Brugge,24,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3,,0,1,8,28,1.00,0,0,0,0.00,+1.27
425,Hannes Van der Bruggen,be BEL,MF,Kortrijk,25,1993,26,24,2127,23.6,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,78.8,88,18,2,13,0,1.31,32,33,-1,-0.04,-2.71
426,Benjamin Van Durmen,be BEL,MF,Excel Mouscron,21,1997,23,22,1878,20.9,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,69.6,83,12,1,45,0,1.00,18,28,-10,-0.48,-1.25
427,Hans Vanaken,be BEL,MF,Club Brugge,25,1992,40,40,3552,39.5,14,16,30,8,6,7,4,0,0.35,0.41,0.76,0.20,0.61,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,98.7,89,36,0,,0,1.95,81,43,+38,+0.96,-2.79
428,Kévin Vandendriessche,fr FRA,MF,Oostende,28,1989,27,26,2351,26.1,2,2,4,2,0,0,10,0,0.08,0.08,0.15,0.08,0.15,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87.1,90,25,1,20,0,0.89,25,48,-23,-0.88,-0.11
429,Maarten Vandevoordt,be BEL,GK,Genk,16,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1.3,,0,1,45,7,1.00,0,0,0,0.00,-1.09
