Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
96,Kristof D'haene,be BEL,DF,Kortrijk,31,1990,28,28,2470,27.4,3,2,5,3,0,0,9,0,0.11,0.07,0.18,0.11,0.18,Matches,2021-2022,Belgium,13,4,30.8,0.47,0.15,0.23,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,11,,,,,,,,,,,,,,,,,0,39,0,100,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,80.7,88,25,0,,0,1.29,36,35,+1,+0.04,+0.95
97,Robbie D'Haese,be BEL,"MF,FW",Oostende,22,1999,22,13,1052,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,15,4,26.7,1.28,0.34,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,14,,,,,,,,,,,,,,,,,0,8,5,15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,34.4,69,3,9,17,0,0.68,11,27,-16,-1.37,-0.88
98,François D'Onofrio,be BEL,DF,R.F.C. Seraing,30,1990,5,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,1,0,0.0,1.96,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.5,,0,5,9,18,1.20,0,1,-1,-1.96,-0.85
99,Kouadio-Yves Dabila,ci CIV,DF,R.F.C. Seraing,24,1997,12,12,1024,11.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,7,1,14.3,0.62,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,17,,,,,,,,,,,,,,,,,0,3,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,33.5,85,11,0,,0,0.75,7,20,-13,-1.14,-0.04
100,Ameen Al Dakhil,be BEL,DF,Standard Liège,19,2002,13,11,924,10.3,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,3,1,33.3,0.29,0.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,0,10,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,30.2,82,10,2,9,3,1.23,14,19,-5,-0.49,+0.10
101,Ameen Al Dakhil,be BEL,DF,Sint-Truiden,19,2002,9,6,562,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,3,1,33.3,0.29,0.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,0,10,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,30.2,82,10,2,9,3,1.23,14,19,-5,-0.49,+0.10
102,Jesper Daland,no NOR,DF,Cercle Brugge,21,2000,32,32,2731,30.3,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches,2021-2022,Belgium,18,4,22.2,0.59,0.13,0.11,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,33,,,,,,,,,,,,,,,,,0,18,1,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,89.2,85,28,0,,0,1.31,45,40,+5,+0.16,+0.71
103,Laurens De Bock,be BEL,DF,Zulte Waregem,28,1992,28,27,2457,27.3,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,2021-2022,Belgium,10,1,10.0,0.37,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,54,,,,,,,,,,,,,,,,,0,30,0,74,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,80.3,89,26,1,45,0,0.89,31,53,-22,-0.81,-0.06
104,Wout De Buyser,be BEL,DF,Zulte Waregem,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,2.1,63,0,0,,4,0.00,0,3,-3,-4.29,-3.56
105,Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,20,2001,33,31,2725,30.3,14,6,20,14,0,0,4,0,0.46,0.20,0.66,0.46,0.66,Matches,2021-2022,Belgium,73,31,42.5,2.41,1.02,0.19,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,15,,,,,,,,,,,,,,,,,0,16,14,79,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,89.1,86,23,2,26,0,2.13,64,34,+30,+0.99,-0.35
106,Ritchie De Laet,be BEL,DF,Antwerp,32,1988,28,28,2409,26.8,1,1,2,1,0,0,8,1,0.04,0.04,0.07,0.04,0.07,Matches,2021-2022,Belgium,13,3,23.1,0.49,0.11,0.08,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,50,,,,,,,,,,,,,,,,,1,21,0,43,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,78.7,86,23,0,,0,1.64,43,29,+14,+0.52,+0.11
107,Dion De Neve,be BEL,"MF,FW",Zulte Waregem,19,2002,17,7,740,8.2,2,1,3,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,Matches,2021-2022,Belgium,9,4,44.4,1.09,0.49,0.22,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,8,,,,,,,,,,,,,,,,,0,6,0,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,24.2,75,3,10,22,11,1.12,12,19,-7,-0.85,-0.08
108,Nill De Pauw,cd COD,"FW,MF",Antwerp,31,1990,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.3,,0,1,10,1,0.00,0,1,-1,-9.00,-9.53
109,Rousseau De Poorter,ht HAI,MF,Zulte Waregem,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,0,1,1,1,3.00,0,0,0,0.00,+0.79
110,Steve De Ridder,be BEL,MF,Sint-Truiden,34,1987,12,11,719,8.0,1,1,2,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,Matches,2021-2022,Belgium,8,1,12.5,1.00,0.13,0.13,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,6,,,,,,,,,,,,,,,,,0,18,1,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,23.5,65,0,1,2,3,1.33,9,9,0,0.00,-0.08
111,Alexis De Sart,be BEL,MF,OH Leuven,24,1996,21,9,887,9.9,2,0,2,2,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches,2021-2022,Belgium,16,4,25.0,1.62,0.41,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,20,,,,,,,,,,,,,,,,,0,10,0,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,29.9,74,4,12,19,7,1.19,10,20,-10,-1.01,-0.97
112,Alexis De Sart,be BEL,MF,Antwerp,24,1996,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,16,4,25.0,1.62,0.41,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,20,,,,,,,,,,,,,,,,,0,10,0,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,29.9,74,4,12,19,7,1.19,10,20,-10,-1.01,-0.97
113,Julien De Sart,be BEL,MF,Gent,26,1994,30,30,2644,29.4,5,1,6,4,1,2,11,0,0.17,0.03,0.20,0.14,0.17,Matches,2021-2022,Belgium,46,16,34.8,1.57,0.54,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,67,,,,,,,,,,,,,,,,,0,46,1,44,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,86.4,88,24,0,,0,1.77,43,28,+15,+0.51,-1.87
114,Thibault De Smet,be BEL,"MF,DF",Beerschot,23,1998,23,18,1490,16.6,0,1,1,0,0,0,8,3,0.00,0.06,0.06,0.00,0.06,Matches,2021-2022,Belgium,8,0,0.0,0.48,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,27,,,,,,,,,,,,,,,,,1,25,6,28,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,48.7,78,13,5,17,3,0.50,19,35,-16,-0.97,+0.58
115,Zeno Debast,be BEL,DF,Anderlecht,17,2003,5,4,391,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,0,10,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,12.8,87,3,1,45,0,2.00,8,4,+4,+0.92,-0.16
116,Robbe Decostere,be BEL,"DF,MF",Cercle Brugge,23,1998,20,15,1233,13.7,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,2021-2022,Belgium,5,1,20.0,0.36,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,17,,,,,,,,,,,,,,,,,0,9,0,29,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,40.3,75,9,5,21,6,1.75,21,12,+9,+0.66,+0.95
117,Dario Del Fabro,it ITA,DF,R.F.C. Seraing,26,1995,14,9,833,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,2021-2022,Belgium,3,1,33.3,0.32,0.11,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,20,,,,,,,,,,,,,,,,,0,11,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,27.2,78,6,5,27,1,0.71,7,22,-15,-1.62,-0.69
118,Hannes Delcroix,be BEL,DF,Anderlecht,22,1999,5,3,295,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9.6,90,3,2,13,2,1.80,6,2,+4,+1.22,+0.18
119,Joris Delle,fr FRA,GK,Kortrijk,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,3,3.00,3,1,33.3,0,0,1,0,0.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,90,1,0,,21,0.00,1,3,-2,-2.00,-1.91
120,Mathias Delorge-Knieper,be BEL,MF,Sint-Truiden,17,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.2,,0,1,6,6,3.00,0,0,0,0.00,-0.06
121,Maxim Deman,be BEL,GK,Kortrijk,19,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,3,3.00,9,6,66.7,0,0,1,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,2.9,90,1,0,,14,0.00,2,3,-1,-1.00,-0.88
122,Olivier Deman,be BEL,"FW,MF",Cercle Brugge,21,2000,32,24,1879,20.9,2,0,2,2,0,0,7,0,0.10,0.00,0.10,0.10,0.10,Matches,2021-2022,Belgium,32,16,50.0,1.53,0.77,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,17,,,,,,,,,,,,,,,,,0,43,12,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,61.4,72,5,8,18,0,1.28,31,31,0,0.00,-0.23
123,Bas van den Eynden,be BEL,MF,Mechelen,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.3,,0,1,8,4,0.33,0,0,0,0.00,+0.12
124,Kevin Denkey,tg TOG,FW,Cercle Brugge,20,2000,28,13,1283,14.3,6,0,6,6,0,0,2,0,0.42,0.00,0.42,0.42,0.42,Matches,2021-2022,Belgium,52,18,34.6,3.65,1.26,0.12,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,,0,20,13,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,41.9,74,4,15,21,0,1.18,24,21,+3,+0.21,+0.21
125,Jerome Deom,be BEL,"MF,FW",Eupen,22,1999,30,9,1111,12.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,10,2,20.0,0.81,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,15,,,,,,,,,,,,,,,,,0,19,3,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36.3,71,2,21,22,2,0.97,14,25,-11,-0.89,-0.29
126,Laurent Depoitre,be BEL,FW,Gent,32,1988,25,22,1790,19.9,10,3,13,10,0,0,1,0,0.50,0.15,0.65,0.50,0.65,Matches,2021-2022,Belgium,60,29,48.3,3.02,1.46,0.17,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,,0,30,11,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,58.5,80,4,3,12,1,2.08,40,17,+23,+1.16,+0.94
127,Timothy Derijck,be BEL,DF,Kortrijk,34,1987,5,4,375,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,12.3,90,4,1,15,6,1.80,4,4,0,0.00,+0.17
128,Timothy Derijck,be BEL,DF,Zulte Waregem,34,1987,12,12,1015,11.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,12.3,90,4,1,15,6,1.80,4,4,0,0.00,+0.17
129,Anthony Descotte,be BEL,FW,Charleroi,17,2003,8,1,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,2,1,50.0,1.06,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5.6,53,0,7,17,3,1.00,3,5,-2,-1.06,-1.40
130,Cyriel Dessers,ng NGA,FW,Genk,26,1994,3,1,123,1.4,0,1,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,Matches,2021-2022,Belgium,6,2,33.3,4.39,1.46,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,4.0,90,1,2,17,1,1.33,5,5,0,0.00,-0.58
131,Dorian Dessoleil,be BEL,DF,Charleroi,28,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,6,1,16.7,1.20,0.20,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,0,4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,14.7,90,5,0,,0,1.40,7,4,+3,+0.60,+0.39
132,Dorian Dessoleil,be BEL,DF,Antwerp,28,1992,19,19,1661,18.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,6,1,16.7,1.20,0.20,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,0,4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,14.7,90,5,0,,0,1.40,7,4,+3,+0.60,+0.39
133,Gilles Dewaele,be BEL,"DF,MF",Standard Liège,25,1996,8,8,700,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,5,0,0.0,0.64,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,17,,,,,,,,,,,,,,,,,0,12,0,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,22.9,88,7,0,,0,1.13,8,9,-1,-0.13,+0.56
134,Gilles Dewaele,be BEL,DF,Kortrijk,25,1996,18,16,1501,16.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,5,0,0.0,0.64,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,17,,,,,,,,,,,,,,,,,0,12,0,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,22.9,88,7,0,,0,1.13,8,9,-1,-0.13,+0.56
135,Sébastien Dewaest,be BEL,DF,OH Leuven,30,1991,28,28,2483,27.6,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,9,4,44.4,0.33,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,67,,,,,,,,,,,,,,,,,1,39,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,83.6,89,24,0,,0,1.18,38,47,-9,-0.33,+0.04
136,Thomas Didillon,fr FRA,GK,Cercle Brugge,25,1995,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,36,1.24,98,64,65.3,11,6,12,7,24.1,2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,85.3,90,29,0,,0,1.34,42,36,+6,+0.21,+0.81
137,Guillaume Dietsch,fr FRA,GK,R.F.C. Seraing,20,2001,33,33,2961,32.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,0,1,0,0,,,2,63,1.91,166,111,66.9,8,4,21,5,15.2,8,1,1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,90,96.8,90,32,0,,0,0.85,30,63,-33,-1.00,+3.54
138,Rayan Djédjé,fr FRA,MF,R.F.C. Seraing,20,2001,7,0,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,7,,,,,,,,,,,,,,,,,0,4,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,6.5,,0,7,28,6,1.43,2,7,-5,-2.27,-1.23
139,Joren Dom,be BEL,"MF,DF",Beerschot,31,1989,27,26,2239,24.9,5,0,5,5,0,0,4,0,0.20,0.00,0.20,0.20,0.20,Matches,2021-2022,Belgium,25,10,40.0,1.00,0.40,0.20,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,56,,,,,,,,,,,,,,,,,0,29,3,53,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,73.2,85,23,1,20,0,0.52,22,51,-29,-1.17,+0.37
140,Jean-Luc Dompé,fr FRA,"MF,FW",Zulte Waregem,25,1995,32,29,2633,29.3,3,11,14,3,0,0,3,0,0.10,0.38,0.48,0.10,0.48,Matches,2021-2022,Belgium,41,20,48.8,1.40,0.68,0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,10,,,,,,,,,,,,,,,,,0,7,9,237,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,86.0,87,24,3,34,0,0.88,35,60,-25,-0.85,-0.43
141,Romain Donnez,be BEL,DF,Charleroi,18,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.1,,0,1,3,3,0.00,0,0,0,0.00,-0.26
142,Arnaud Dony,be BEL,"MF,DF",Sint-Truiden,17,2004,3,3,172,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,3,0,0.0,1.57,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,5.6,57,0,0,,5,1.67,2,1,+1,+0.52,+0.49
143,Bas Dost,nl NED,FW,Club Brugge,32,1989,25,11,1103,12.3,12,0,12,10,2,2,1,0,0.98,0.00,0.98,0.82,0.82,Matches,2021-2022,Belgium,38,19,50.0,3.10,1.55,0.26,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,0,13,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,36.0,78,6,14,17,8,2.00,19,19,0,0.00,-1.61
144,Maidine Douane,fr FRA,FW,R.F.C. Seraing,18,2002,6,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,1,1,100.0,1.30,1.30,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.3,,0,6,12,4,0.50,0,1,-1,-1.30,-0.19
